Unnamed: 0,Book,Author,Description,Genres,Avg_Rating,Num_Ratings,URL
7780,"Rules of Attraction (Perfect Chemistry, #2)",Simone Elkeles,"Carlos Fuentes doesn't want any part of the life his older brother, Alex, has laid out for him in Boulder, Colorado. He wants to keep living on the edge, and carve his own path-just like Alex did. Unfortunately, his ties to a Mexican gang aren't easy to break, and he soon finds himself being set up by a drug lord. When Alex arranges for Carlos to live with his former professor and his family to keep him from being sent to jail, Carlos feels completely out of place. He's even more thrown by his strong feelings for the professor's daughter, Kiara, who is nothing like the girls he's usually drawn to. But Carlos and Kiara soon discover that in matters of the heart, the rules of attraction overpower the social differences that conspire to keep them apart.As the danger grows for Carlos, he's shocked to discover that it's this seemingly All-American family who can save him. But is he willing to endanger their safety for a chance at the kind of life he's never even dreamed possible?","Romance, Young Adult, Contemporary, High School, Contemporary Romance, Realistic Fiction, Fiction",4.18,86866,https://www.goodreads.com/book/show/7137775-rules-of-attraction
710,Columbine,Dave Cullen,"""The tragedies keep coming. As we reel from the latest horror . . . "" So begins a new epilogue, illustrating how Columbine became the template for nearly two decades of ""spectacle murders."" It is a false script, seized upon by a generation of new killers. In the wake of Newtown, Aurora, and Virginia Tech, the imperative to understand the crime that sparked this plague grows more urgent every year.What really happened April 20, 1999? The horror left an indelible stamp on the American psyche, but most of what we ""know"" is wrong. It wasn't about jocks, Goths, or the Trench Coat Mafia. Dave Cullen was one of the first reporters on scene, and spent ten years on this book-widely recognized as the definitive account. With a keen investigative eye and psychological acumen, he draws on mountains of evidence, insight from the world's leading forensic psychologists, and the killers' own words and drawings-several reproduced in a new appendix. Cullen paints raw portraits of two polar opposite killers. They contrast starkly with the flashes of resilience and redemption among the survivors.","Nonfiction, True Crime, History, Crime, Audiobook, Psychology, Journalism",4.28,86628,https://www.goodreads.com/book/show/5632446-columbine
391,The Jungle Books,Rudyard Kipling,"The Jungle Books can be regarded as classic stories told by an adult to children. But they also constitute a complex literary work of art in which the whole of Kipling's philosophy of life is expressed in miniature. They are best known for the 'Mowgli' stories; the tale of a baby abandoned and brought up by wolves, educated in the ways and secrets of the jungle by Kaa the python, Baloo the bear, and Bagheera the black panther. The stories, a mixture of fantasy, myth, and magic, are underpinned by Kipling's abiding preoccupation with the theme of self-discovery, and the nature of the 'Law'.","Classics, Fiction, Childrens, Fantasy, Adventure, Short Stories, Literature",4.01,86570,https://www.goodreads.com/book/show/41684.The_Jungle_Books
1706,Moonwalking with Einstein: The Art and Science of Remembering Everything,Joshua Foer,"The blockbuster phenomenon that charts an amazing journey of the mind while revolutionizing our concept of memoryAn instant bestseller that is poised to become a classic, Moonwalking with Einstein recounts Joshua Foer's yearlong quest to improve his memory under the tutelage of top ""mental athletes."" He draws on cutting-edge research, a surprising cultural history of remembering, and venerable tricks of the mentalist's trade to transform our understanding of human memory. From the United States Memory Championship to deep within the author's own mind, this is an electrifying work of journalism that reminds us that, in every way that matters, we are the sum of our memories.","Nonfiction, Science, Psychology, Self Help, Memoir, Personal Development, Audiobook",3.88,86482,https://www.goodreads.com/book/show/6346975-moonwalking-with-einstein
7254,"Bone, Vol. 1: Out from Boneville (Bone, #1)",Jeff Smith,"After being run out of Boneville, the three Bone cousins, Fone Bone, Phoney Bone, and Smiley Bone, are separated and lost in a vast uncharted desert.One by one, they find their way into a deep, forested valley filled with wonderful and terrifying creatures...Humor, mystery, and adventure are spun together in this action-packed, side-splitting saga. Everyone who has ever left home for the first time only to find that the world outside is strange and overwhelming will love Bone.","Graphic Novels, Comics, Fantasy, Fiction, Adventure, Young Adult, Humor",4.19,86416,https://www.goodreads.com/book/show/106134.Bone_Vol_1
2103,"Only Time Will Tell (The Clifton Chronicles, #1)",Jeffrey Archer,"
From the internationally bestselling author of Kane and Abel and A Prisoner of Birth comes Only Time Will Tell, the first in an ambitious new series that tells the story of one family across generations, across oceans, from heartbreak to triumph.
The epic tale of Harry Clifton’s life begins in 1920, with the words “I was told that my father was killed in the war.” A dock worker in Bristol, Harry never knew his father, but he learns about life on the docks from his uncle, who expects Harry to join him at the shipyard once he’s left school. But then an unexpected gift wins him a scholarship to an exclusive boys’ school, and his life will never be the same again.As he enters into adulthood, Harry finally learns how his father really died, but the awful truth only leads him to question, was he even his father? Is he the son of Arthur Clifton, a stevedore who spent his whole life on the docks, or the firstborn son of a scion of West Country society, whose family owns a shipping line?This introductory novel in Archer’s ambitious series The Clifton Chronicles includes a cast of colorful characters and takes us from the ravages of the Great War to the outbreak of the Second World War, when Harry must decide whether to take up a place at Oxford or join the navy and go to war with Hitler’s Germany. From the docks of working-class England to the bustling streets of 1940 New York City, Only Time Will Tell takes readers on a journey through to future volumes, which will bring to life one hundred years of recent history to reveal a family story that neither the reader nor Harry Clifton himself could ever have imagined.","Fiction, Historical Fiction, Historical, Mystery, Audiobook, Thriller, Drama",4.1,86412,https://www.goodreads.com/book/show/10872085-only-time-will-tell
843,Howards End,E.M. Forster,"Howards End is a novel by E. M. Forster about social conventions, codes of conduct and relationships in turn-of-the-century England. A strong-willed and intelligent woman refuses to allow the pretensions of her husband's smug English family to ruin her life. Howards End is considered by some to be Forster's masterpiece.","Classics, Fiction, Historical Fiction, Literature, British Literature, Novels, 20th Century",3.96,86364,https://www.goodreads.com/book/show/38374795-howards-end
6217,Art and Fear: Observations on the Perils (and Rewards) of Artmaking,David Bayles,"Art & Fear explores the way art gets made, the reasons it often doesn't get made, and the nature of the difficulties that cause so many artists to give up along the way. The book's co-authors, David Bayles and Ted Orland, are themselves both working artists, grappling daily with the problems of making art in the real world. Their insights and observations, drawn from personal experience, provide an incisive view into the world of art as it is experienced by artmakers themselves.This is not your typical self-help book. This is a book written by artists, for artists -— it's about what it feels like when artists sit down at their easel or keyboard, in their studio or performance space, trying to do the work they need to do.","Art, Nonfiction, Writing, Self Help, Philosophy, Psychology, Art Design",3.77,86253,https://www.goodreads.com/book/show/187633.Art_and_Fear
358,"The Power of One (The Power of One, #1)",Bryce Courtenay,"In 1939, as Hitler casts his enormous, cruel shadow across the world, the seeds of apartheid take root in South Africa. There, a boy called Peekay is born. His childhood is marked by humiliation and abandonment, yet he vows to survive and conceives heroic dreams, which are nothing compared to what life actually has in store for him. He embarks on an epic journey through a land of tribal superstition and modern prejudice where he will learn the power of words, the power to transform lives and the power of one.","Fiction, Historical Fiction, Africa, Classics, South Africa, Coming Of Age, Historical",4.34,86239,https://www.goodreads.com/book/show/122.The_Power_of_One
3873,"Consider Phlebas (Culture, #1)",Iain M. Banks,"The war raged across the galaxy. Billions had died, billions more were doomed. Moons, planets, the very stars themselves, faced destruction, cold-blooded, brutal, and worse, random. The Idirans fought for their Faith; the Culture for its moral right to exist. Principles were at stake. There could be no surrender.Within the cosmic conflict, an individual crusade. Deep within a fabled labyrinth on a barren world, a Planet of the Dead proscribed to mortals, lay a fugitive Mind. Both the Culture and the Idirans sought it. It was the fate of Horza, the Changer, and his motley crew of unpredictable mercenaries, human and machine, actually to find it, and with it their own destruction.","Science Fiction, Fiction, Space Opera, Science Fiction Fantasy, Fantasy, Space, Cultural",3.86,86209,https://www.goodreads.com/book/show/8935689-consider-phlebas
7274,"Size 12 Is Not Fat (Heather Wells, #1)",Meg Cabot,"Heather Wells Rocks!Or, at least, she did. That was before she left the pop-idol life behind after she gained a dress size or two — and lost a boyfriend, a recording contract, and her life savings (when Mom took the money and ran off to Argentina). Now that the glamour and glory days of endless mall appearances are in the past, Heather's perfectly happy with her new size 12 shape (the average for the American woman!) and her new job as an assistant dorm director at one of New York's top colleges. That is, until the dead body of a female student from Heather's residence hall is discovered at the bottom of an elevator shaft.The cops and the college president are ready to chalk the death off as an accident, the result of reckless youthful mischief. But Heather knows teenage girls . . . and girls do not elevator surf. Yet no one wants to listen — not the police, her colleagues, or the P.I. who owns the brownstone where she lives — even when more students start turning up dead in equally ordinary and subtly sinister ways. So Heather makes the decision to take on yet another new career: as spunky girl detective! But her new job comes with few benefits, no cheering crowds, and lots of liabilities, some of them potentially fatal. And nothing ticks off a killer more than a portly ex-pop star who's sticking her nose where it doesn't belong . . .","Chick Lit, Mystery, Romance, Fiction, Contemporary, Adult, Young Adult",3.76,86084,https://www.goodreads.com/book/show/23220.Size_12_Is_Not_Fat
1514,Sula,Toni Morrison,"This rich and moving novel traces the lives of two black heroines from their close-knit childhood in a small Ohio town, through their sharply divergent paths of womanhood, to their ultimate confrontation and reconciliation.Nel Wright has chosen to stay in the place where she was born, to marry, raise a family, and become a pillar of the black community. Sula Peace has rejected the life Nel has embraced, escaping to college, and submerging herself in city life. When she returns to her roots, it is as a rebel and a wanton seductress. Eventually, both women must face the consequences of their choices. Together, they create an unforgettable portrait of what it means and costs to be a black woman in America.","Fiction, Classics, Historical Fiction, African American, Literary Fiction, Novels, Literature",4.0,86050,https://www.goodreads.com/book/show/11346.Sula
2002,A Long Way Down,Nick Hornby,"In his eagerly awaited fourth novel, New York Times-bestselling author Nick Hornby mines the hearts and psyches of four lost souls who connect just when they've reached the end of the line. Meet Martin, JJ, Jess, and Maureen. Four people who come together on New Year's Eve: a former TV talk show host, a musician, a teenage girl, and a mother. Three are British, one is American. They encounter one another on the roof of Topper's House, a London destination famous as the last stop for those ready to end their lives. In four distinct and riveting first-person voices, Nick Hornby tells a story of four individuals confronting the limits of choice, circumstance, and their own mortality. This is a tale of connections made and missed, punishing regrets, and the grace of second chances. Intense, hilarious, provocative, and moving, A Long Way Down is a novel about suicide that is, surprisingly, full of life. What's your jumping-off point? MaureenWhy is it the biggest sin of all? All your life you're told that you'll be going to this marvelous place when you pass on. And the one thing you can do to get you there a bit quicker is something that stops you getting there at all. Oh, I can see that it's a kind of queue-jumping. But if someone jumps the queue at the post office, people tut. Or sometimes they say ""Excuse me, I was here first."" They don't say ""You will be consumed by hellfire for all eternity."" That would be a bit strong. MartinI'd spent the previous couple of months looking up suicides on the Internet, just out of curiosity. And nearly every single time, the coroner says the same thing: ""He took his own life while the balance of his mind was disturbed."" And then you read the story about the poor bastard: His wife was sleeping with his best friend, he'd lost his job, his daughter had been killed in a road accident some months before . . . Hello, Mr. Coroner? I'm sorry, but there's no disturbed mental balance here, my friend. I'd say he got it just right. JessI was at a party downstairs. It was a shit party, full of all these ancient crusties sitting on the floor drinking cider and smoking huge spliffs and listening to weirdo space-out reggae. At midnight, one of them clapped sarcastically, and a couple of others laughed, and that was it-Happy New Year to you, too. You could have turned up to that party as the happiest person in London, and you'd still have wanted to jump off the roof by five past twelve. And I wasn't the happiest person in London anyway. Obviously. JJNew Year's Eve was a night for sentimental losers. It was my own stupid fault. Of course there'd be a low-rent crowd up there. I should have picked a classier date-like March 28, when Virginia Woolf took her walk into the river, or November 25 (Nick Drake). If anybody had been on the roof on either of those nights, the chances are they would have been like-minded souls, rather than hopeless f*ck-ups who had somehow persuaded themselves that the end of a calendar year is in any way significant.","Fiction, Contemporary, Humor, British Literature, Novels, Adult, Adult Fiction",3.43,85976,https://www.goodreads.com/book/show/10073.A_Long_Way_Down
7806,"Nemesis Games (The Expanse, #5)",James S.A. Corey,"The fifth novel in Corey's New York Times bestselling Expanse series--now being produced for television by the SyFy Channel!A thousand worlds have opened, and the greatest land rush in human history has begun. As wave after wave of colonists leave, the power structures of the old solar system begin to buckle.Ships are disappearing without a trace. Private armies are being secretly formed. The sole remaining protomolecule sample is stolen. Terrorist attacks previously considered impossible bring the inner planets to their knees. The sins of the past are returning to exact a terrible price.And as a new human order is struggling to be born in blood and fire, James Holden and the crew of the Rocinante must struggle to survive and get back to the only home they have left.","Science Fiction, Fiction, Space Opera, Audiobook, Space, Science Fiction Fantasy, Fantasy",4.43,85926,https://www.goodreads.com/book/show/22886612-nemesis-games
6497,"Nevernight (The Nevernight Chronicle, #1)",Jay Kristoff,"In a land where three suns almost never set, a fledgling killer joins a school of assassins, seeking vengeance against the powers who destroyed her family.Daughter of an executed traitor, Mia Corvere is barely able to escape her father’s failed rebellion with her life. Alone and friendless, she hides in a city built from the bones of a dead god, hunted by the Senate and her father’s former comrades. But her gift for speaking with the shadows leads her to the door of a retired killer, and a future she never imagined.Now, Mia is apprenticed to the deadliest flock of assassins in the entire Republic—the Red Church. If she bests her fellow students in contests of steel, poison and the subtle arts, she’ll be inducted among the Blades of the Lady of Blessed Murder, and one step closer to the vengeance she desires. But a killer is loose within the Church’s halls, the bloody secrets of Mia’s past return to haunt her, and a plot to bring down the entire congregation is unfolding in the shadows she so loves.Will she even survive to initiation, let alone have her revenge?","Fantasy, Young Adult, Fiction, Adult, High Fantasy, New Adult, Romance",4.23,85896,https://www.goodreads.com/book/show/26114463-nevernight
2203,Carmilla,J. Sheridan Le Fanu,"In an isolated castle deep in the Austrian forest, Laura leads a solitary life with only her ailing father for company. Until one moonlit night, a horse-drawn carriage crashes into view, carrying an unexpected guest – the beautiful Carmilla. So begins a feverish friendship between Laura and her mysterious, entrancing companion. But as Carmilla becomes increasingly strange and volatile, prone to eerie nocturnal wanderings, Laura finds herself tormented by nightmares and growing weaker by the day… Pre-dating Dracula by twenty-six years, Carmilla is the original vampire story, steeped in sexual tension and gothic romance.","Classics, Horror, Gothic, Fiction, Vampires, Fantasy, LGBT",3.84,85882,https://www.goodreads.com/book/show/48037.Carmilla
8123,"A Scandal in Bohemia (The Adventures of Sherlock Holmes, #1)",Ronald  Holt,"This is an adaptation, containing 6 stories; for the original story, see A Scandal in BohemiaA Scandal in Bohemia is collection of six short stories featuring the great detective Sherlock Holmes and his friend Dr Watson. From shopkeepers to kings, everyone wants the help of Sherlock Holmes, but can he solve these mysteries?","Mystery, Classics, Fiction, Crime, Short Stories, Detective, Mystery Thriller",4.23,85873,https://www.goodreads.com/book/show/1848444.A_Scandal_in_Bohemia
947,"The Valley of Horses (Earth's Children, #2)",Jean M. Auel,"Librarian note: See an alternate cover edition here.This unforgettable odyssey into the distant past carries us back to the awesome mysteries of the exotic, primeval world of The Clan of the Cave Bear, and to Ayla, now grown into a beautiful and courageous young woman.Cruelly cast out by the new leader of the ancient Clan that adopted her as a child, Ayla leaves those she loves behind and travels alone through a stark, open land filled with dangerous animals but few people, searching for the Others, tall and fair like herself. The short summer gives her little time to look, and when she finds a sheltered valley with a herd of hardy steppe horses, she decides to stay and prepare for the long glacial winter ahead. Living with the Clan has taught Ayla many skills but not real hunting. She finally knows she can survive when she traps a horse, which gives her meat and a warm pelt for the winter, but fate has bestowed a greater gift, an orphaned foal with whom she develops a unique kinship. One winter extends to more; she discovers a way to make fire more quickly and a wounded cave lion cub joins her unusual family, but her beloved animals don't fulfill her restless need for human companionship. Then she hears the sound of a man screaming in pain. She saves tall, handsome Jondalar, who brings her a language to speak and an awakening of love and desire, but Ayla is torn between her fear of leaving her valley and her hope of living with her own kind.","Historical Fiction, Fiction, Fantasy, Historical, Romance, Prehistoric, Adventure",4.02,85794,https://www.goodreads.com/book/show/40493.The_Valley_of_Horses
5571,"Secrets of the Dragon Sanctuary (Fablehaven, #4)",Brandon Mull,"Brace yourself for a shocking secret.Two hidden artifacts have been found. Three more remain unrecovered. More preserves face destruction as the Society of the Evening Star relentlessly pursues new talismans. Reading in Patton’s Journal of Secrets, Kendra learns the location of the key to a vault housing one of the artifacts. In order to retrieve it, the Knights of the Dawn must enter a death trap — a dragon sanctuary called Wyrmroost. The mission cannot proceed without stealing a sacred object zealously guarded by the centaurs. Anybody seen Seth?The race is on to acquire all five of the artifact keys to the great demon prison. Will the Knights of the Dawn conquer Wyrmroost? Who can stop the Sphinx? Can Vanessa be trusted to help? What artifact will be found next?","Fantasy, Young Adult, Fiction, Middle Grade, Adventure, Dragons, Magic",4.38,85668,https://www.goodreads.com/book/show/5217282-secrets-of-the-dragon-sanctuary
1556,The Lost City of Z: A Tale of Deadly Obsession in the Amazon,David Grann,"A grand mystery reaching back centuries. A sensational disappearance that made headlines around the world. A quest for truth that leads to death, madness or disappearance for those who seek to solve it. The Lost City of Z is a blockbuster adventure narrative about what lies beneath the impenetrable jungle canopy of the Amazon.After stumbling upon a hidden trove of diaries, New Yorker writer David Grann set out to solve ""the greatest exploration mystery of the 20th century"": What happened to the British explorer Percy Fawcett & his quest for the Lost City of Z?In 1925, Fawcett ventured into the Amazon to find an ancient civilization, hoping to make one of the most important discoveries in history. For centuries Europeans believed the world's largest jungle concealed the glittering kingdom of El Dorado. Thousands had died looking for it, leaving many scientists convinced that the Amazon was truly inimical to humans. But Fawcett, whose daring expeditions inspired Conan Doyle's The Lost World, had spent years building his scientific case. Captivating the imagination of millions round the globe, Fawcett embarked with his 21-year-old son, determined to prove that this ancient civilisation--which he dubbed Z--existed. Then his expedition vanished. Fawcett's fate, & the tantalizing clues he left behind about Z, became an obsession for hundreds who followed him into the uncharted wilderness. For decades scientists & adventurers have searched for evidence of Fawcett's party & the lost City of Z. Countless have perished, been captured by tribes or gone mad. As Grann delved ever deeper into the mystery surrounding Fawcett's quest, & the greater mystery of what lies within the Amazon, he found himself, like the generations who preceded him, being irresistibly drawn into the jungle's green hell. His quest for the truth & discoveries about Fawcett's fate & Z form the heart of this complexly enthralling narrative.","Nonfiction, History, Adventure, Travel, Biography, Audiobook, Historical",3.86,85665,https://www.goodreads.com/book/show/3398625-the-lost-city-of-z
2111,The Tell-Tale Heart,Edgar Allan Poe,"A man confronts himself and an unknown listener with his desire to murder an old man.In this classic psychological thriller, the reader will find many more questions than answers. Even though this is one of Poe's shortest stories, nevertheless it has become one of his most highest regarded works. It is a profound and, at times, ambiguous investigation of the paranoia that may lie within the depths of one man's mind...","Classics, Short Stories, Horror, Fiction, Gothic, School, Mystery",4.24,85650,https://www.goodreads.com/book/show/899492.The_Tell_Tale_Heart
715,Revolutionary Road,Richard Yates,"In the hopeful 1950s, Frank and April Wheeler appear to be a model American couple: bright, beautiful, talented, with two young children and a starter home in the suburbs. Perhaps they married too young and started a family too early. Maybe Frank's job is dull. And April never saw herself as a housewife. Yet they have always lived on the assumption that greatness is only just around the corner. But now that certainty is now about to crumble. With heartbreaking compassion and remorseless clarity, Richard Yates shows how Frank and April mortgage their spiritual birthright, betraying not only each other, but their best selves.","Fiction, Classics, Historical Fiction, Novels, American, Literature, Literary Fiction",3.92,85619,https://www.goodreads.com/book/show/48328.Revolutionary_Road
7488,"The Last Mile (Amos Decker, #2)",David Baldacci,"Convicted murderer Melvin Mars is counting down the last hours before his execution--for the violent killing of his parents twenty years earlier--when he's granted an unexpected reprieve. Another man has confessed to the crime.Amos Decker, newly hired on an FBI special task force, takes an interest in Mars's case after discovering the striking similarities to his own life: Both men were talented football players with promising careers cut short by tragedy. Both men's families were brutally murdered. And in both cases, another suspect came forward, years after the killing, to confess to the crime. A suspect who may or may not have been telling the truth.The confession has the potential to make Melvin Mars--guilty or not--a free man. Who wants Mars out of prison? And why now?But when a member of Decker's team disappears, it becomes clear that something much larger--and more sinister--than just one convicted criminal's life hangs in the balance. Decker will need all of his extraordinary brainpower to stop an innocent man from being executed.","Mystery, Fiction, Thriller, Crime, Mystery Thriller, Audiobook, Suspense",4.23,85603,https://www.goodreads.com/book/show/26245853-the-last-mile
561,The Total Money Makeover: A Proven Plan for Financial Fitness,Dave Ramsey,"If you will live like no one else, later you can ""live"" like no one else.Build up your money muscles with America's favorite finance coach.Okay, folks, do you want to turn those fat and flabby expenses into a well-toned budget? Do you want to transform your sad and skinny little bank account into a bulked-up cash machine? Then get with the program, people. There's one sure way to whip your finances into shape, and that's with ""The Total Money Makeover: Classic Edition"".By now, you've heard all the nutty get-rich-quick schemes, the fiscal diet fads that leave you with a lot of kooky ideas but not a penny in your pocket. Hey, if you're tired of the lies and sick of the false promises, take a look at this--it's the simplest, most straightforward game plan for completely making over your money habits. And it's based on results, not pie-in-the-sky fantasies. With ""The Total Money Makeover: Classic Edition,"" you'll be able to:Design a sure-fire plan for paying off all debt--meaning cars, houses, everything Recognize the 10 most dangerous money myths (these will kill you) Secure a big, fat nest egg for emergencies and retirement!","Nonfiction, Finance, Self Help, Personal Finance, Money, Business, Personal Development",4.23,85573,https://www.goodreads.com/book/show/78427.The_Total_Money_Makeover
5475,Eligible: A Modern Retelling of Pride & Prejudice,Curtis Sittenfeld,"This version of the Bennet family and Mr. Darcy is one that you have and haven't met before: Liz is a magazine writer in her late thirties who, like her yoga instructor older sister, Jane, lives in New York City. When their father has a health scare, they return to their childhood home in Cincinnati to help and discover that the sprawling Tudor they grew up in is crumbling and the family is in disarray. Youngest sisters Kitty and Lydia are too busy with their CrossFit workouts and Paleo diets to get jobs. Mary, the middle sister, is earning her third online master's degree and barely leaves her room, except for those mysterious Tuesday-night outings she won't discuss. And Mrs. Bennet has one thing on her mind: how to marry off her daughters, especially as Jane's fortieth birthday fast approaches. Enter Chip Bingley, a handsome new-in-town doctor who recently appeared on the juggernaut reality TV dating show Eligible. At a Fourth of July barbecue, Chip takes an immediate interest in Jane, but Chip's friend, neurosurgeon Fitzwilliam Darcy, reveals himself to Liz to be much less charming. . . . And yet, first impressions can be deceiving.","Fiction, Romance, Chick Lit, Contemporary, Retellings, Audiobook, Adult",3.6,85538,https://www.goodreads.com/book/show/25852870-eligible
4833,The Emperor's Soul,Brandon Sanderson,"Also available in Arcanum Unbounded: The Cosmere Collection.A heretic thief is the empire’s only hope in this fascinating tale that inhabits the same world as the popular novel, Elantris.Shai is a Forger, a foreigner who can flawlessly copy and re-create any item by rewriting its history with skillful magic. Condemned to death after trying to steal the emperor’s scepter, she is given one opportunity to save herself. Though her skill as a Forger is considered an abomination by her captors, Shai will attempt to create a new soul for the emperor, who is almost dead. Probing deeply into his life, she discovers Emperor Ashravan’s truest nature—and the opportunity to exploit it. Her only possible ally is one who is truly loyal to the emperor, but councilor Gaotona must overcome his prejudices to understand that Shai’s forgery is as much artistry as it is deception. Brimming with magic and political intrigue, this deftly woven fantasy delves into the essence of a living spirit.","Fantasy, Fiction, Novella, High Fantasy, Short Stories, Epic Fantasy, Audiobook",4.37,85425,https://www.goodreads.com/book/show/13578175-the-emperor-s-soul
7965,"Wieża Jaskółki (Saga o Wiedźminie, #4)",Andrzej Sapkowski,"Ciri staje przed swoim przeznaczeniem. Drakkar wiozący Yennefer trafia w oko czarodziejskiego cyklonu. Czy wśród przyjaciół wiedźmina ukrywa się zdrajca? Czwarta, przedostatnia odłona epopei o świecie wiedźmina i wojnach, jakie nim wstrząsają. W zagubionej wśród bagien chacie pustelnika ciężko ranna Ciri powraca do zdrowia. Jej tropem podążają bezlitośni zabójcy z Nilfgaardu. Tymczasem drużyna Geralta, unikając coraz to nowych niebezpieczeństw, dociera wreszcie do ukrywjących się druidów. Czy wiedźminowi uda się odnaleźć Ciri? Jaką rolę odegra osnuta legendą Wieża Jaskółki?","Fantasy, Fiction, Polish Literature, High Fantasy, Audiobook, Adventure, Epic Fantasy",4.23,85415,https://www.goodreads.com/book/show/68455.Wie_a_Jask_ki
5172,"Persepolis, Volume 1",Marjane Satrapi,The great-granddaughter of Iran's last emperor and the daughter of ardent Marxists describes growing up in Tehran in a country plagued by political upheaval and vast contradictions between public and private life.,"Graphic Novels, Comics, Nonfiction, Memoir, Biography, Bande Dessinée, History",4.29,85327,https://www.goodreads.com/book/show/9522.Persepolis_Volume_1
3708,Truman,David McCullough,"The Pulitzer Prize–winning biography of Harry S. Truman, whose presidency included momentous events from the atomic bombing of Japan to the outbreak of the Cold War and the Korean War, told by America’s beloved and distinguished historian.The life of Harry S. Truman is one of the greatest of American stories, filled with vivid characters—Roosevelt, Churchill, Stalin, Eleanor Roosevelt, Bess Wallace Truman, George Marshall, Joe McCarthy, and Dean Acheson—and dramatic events. In this riveting biography, acclaimed historian David McCullough not only captures the man—a more complex, informed, and determined man than ever before imagined—but also the turbulent times in which he rose, boldly, to meet unprecedented challenges. The last president to serve as a living link between the nineteenth and the twentieth centuries, Truman’s story spans the raw world of the Missouri frontier, World War I, the powerful Pendergast machine of Kansas City, the legendary Whistle-Stop Campaign of 1948, and the decisions to drop the atomic bomb, confront Stalin at Potsdam, send troops to Korea, and fire General MacArthur. Drawing on newly discovered archival material and extensive interviews with Truman’s own family, friends, and Washington colleagues, McCullough tells the deeply moving story of the seemingly ordinary “man from Missouri” who was perhaps the most courageous president in our history.","Biography, History, Presidents, Nonfiction, American History, Politics, Biography Memoir",4.14,85295,https://www.goodreads.com/book/show/2279.Truman
1156,Wide Sargasso Sea,Jean Rhys,"Wide Sargasso Sea, a masterpiece of modern fiction, was Jean Rhys’s return to the literary center stage. She had a startling early career and was known for her extraordinary prose and haunting women characters. With Wide Sargasso Sea, her last and best-selling novel, she ingeniously brings into light one of fiction’s most fascinating characters: the madwoman in the attic from Charlotte Brontë’s Jane Eyre. This mesmerizing work introduces us to Antoinette Cosway, a sensual and protected young woman who is sold into marriage to the prideful Mr. Rochester. Rhys portrays Cosway amidst a society so driven by hatred, so skewed in its sexual relations, that it can literally drive a woman out of her mind.A new introduction by the award-winning Edwidge Danticat, author most recently of Claire of the Sea Light, expresses the enduring importance of this work. Drawing on her own Caribbean background, she illuminates the setting’s impact on Rhys and her astonishing work.","Fiction, Classics, Historical Fiction, Literature, Historical, Feminism, Literary Fiction",3.59,85259,https://www.goodreads.com/book/show/25622780-wide-sargasso-sea
4967,The Hard Thing About Hard Things: Building a Business When There Are No Easy Answers,Ben Horowitz,"A lot of people talk about how great it is to start a business, but only Ben Horowitz is brutally honest about how hard it is to run one.In The Hard Thing About Hard Things, Ben Horowitz, cofounder of Andreessen Horowitz and one of Silicon Valley's most respected and experienced entrepreneurs, draws on his own story of founding, running, selling, buying, managing, and investing in technology companies to offer essential advice and practical wisdom for navigating the toughest problems business schools don't cover. His blog has garnered a devoted following of millions of readers who have come to rely on him to help them run their businesses. A lifelong rap fan, Horowitz amplifies business lessons with lyrics from his favorite songs and tells it straight about everything from firing friends to poaching competitors, from cultivating and sustaining a CEO mentality to knowing the right time to cash in.His advice is grounded in anecdotes from his own hard-earned rise—from cofounding the early cloud service provider Loudcloud to building the phenomenally successful Andreessen Horowitz venture capital firm, both with fellow tech superstar Marc Andreessen (inventor of Mosaic, the Internet's first popular Web browser). This is no polished victory lap; he analyzes issues with no easy answers through his trials, includingdemoting (or firing) a loyal friend;whether you should incorporate titles and promotions, and how to handle them;if it's OK to hire people from your friend's company;how to manage your own psychology, while the whole company is relying on you;what to do when smart people are bad employees;why Andreessen Horowitz prefers founder CEOs, and how to become one;whether you should sell your company, and how to do it.Filled with Horowitz's trademark humor and straight talk, and drawing from his personal and often humbling experiences, The Hard Thing About Hard Things is invaluable for veteran entrepreneurs as well as those aspiring to their own new ventures.","Business, Nonfiction, Entrepreneurship, Management, Leadership, Self Help, Buisness",4.22,85256,https://www.goodreads.com/book/show/18176747-the-hard-thing-about-hard-things
2545,The Zookeeper's Wife,Diane Ackerman,"When Germany invaded Poland, Stuka bombers devastated Warsaw—and the city's zoo along with it. With most of their animals dead, zookeepers Jan and Antonina Zabinski began smuggling Jews into empty cages. Another dozen ""guests"" hid inside the Zabinskis' villa, emerging after dark for dinner, socializing, and, during rare moments of calm, piano concerts. Jan, active in the Polish resistance, kept ammunition buried in the elephant enclosure and stashed explosives in the animal hospital. Meanwhile, Antonina kept her unusual household afloat, caring for both its human and its animal inhabitants—otters, a badger, hyena pups, lynxes.With her exuberant prose and exquisite sensitivity to the natural world, Diane Ackerman engages us viscerally in the lives of the zoo animals, their keepers, and their hidden visitors. She shows us how Antonina refused to give in to the penetrating fear of discovery, keeping alive an atmosphere of play and innocence even as Europe crumbled around her.","Nonfiction, History, World War II, Holocaust, Historical, Biography, War",3.48,85086,https://www.goodreads.com/book/show/32722510-the-zookeeper-s-wife
